kepoi_name,disposition,period,time0bk,duration,depth,ingress,impact,kepid
K00271.01,CONFIRMED,48.630570,172.546000,7.035700,344.000000,0.000000,0.672000,9451706
K00271.02,CONFIRMED,29.392404,209.073100,6.896000,317.000000,0.000000,0.498000,9451706
K00271.03,CONFIRMED,14.435931,141.510900,3.426200,97.000000,0.000000,0.842000,9451706
K00272.01,FALSE POSITIVE,1.281322,169.666490,0.879600,504.000000,0.000000,0.966000,5716763
K00273.01,CANDIDATE,10.573769,175.066010,1.736000,298.000000,0.000000,0.030000,3102384
K00274.01,CONFIRMED,15.092050,175.927600,4.138500,50.000000,0.000000,0.440000,8077137
K00274.02,CONFIRMED,22.795190,153.492000,5.092100,52.000000,0.000000,0.260000,8077137
K00275.01,CONFIRMED,15.791860,176.820500,7.178800,213.000000,0.000000,0.030100,10586004
K00275.02,CONFIRMED,82.199700,208.787400,9.944900,208.000000,0.000000,0.610000,10586004
K00276.01,CANDIDATE,41.745910,210.399600,4.679800,434.000000,0.000000,0.720000,11133306
K00277.01,CONFIRMED,16.230685,171.697600,8.709900,415.000000,0.000000,0.647600,11401755
K00277.02,CONFIRMED,13.849430,141.682000,6.137200,46.000000,0.000000,0.820000,11401755
K00279.01,CANDIDATE,28.454899,176.705550,8.144800,1452.000000,0.000000,0.530000,12314973
K00279.02,CANDIDATE,15.413121,136.940200,6.671100,249.000000,0.000000,0.900000,12314973
K00279.03,CANDIDATE,7.514646,136.157000,4.150000,35.600000,0.020000,0.000000,12314973
K00280.01,CANDIDATE,11.872914,180.894680,2.486500,347.000000,0.000000,0.880000,4141376
K00281.01,CANDIDATE,19.556630,189.042200,8.185400,295.000000,0.000000,0.713000,4143755
K00282.01,CONFIRMED,27.508682,182.103910,5.845500,642.000000,0.000000,0.250000,5088536
K00282.02,CONFIRMED,8.457422,139.068400,3.333100,81.000000,0.000000,0.561000,5088536
K00282.03,CONFIRMED,87.518700,201.169700,5.671200,81.000000,0.000000,0.767000,5088536
K00283.01,CONFIRMED,16.091941,170.598540,2.925800,445.000000,0.000000,0.780000,5695396
K00283.02,CONFIRMED,25.517040,154.420500,5.020400,68.000000,0.000000,0.270000,5695396
K00284.01,CONFIRMED,18.010010,179.424800,3.119800,166.000000,0.000000,0.938000,6021275
K00284.02,CONFIRMED,6.414842,169.641600,3.554700,122.000000,0.000000,0.798000,6021275
K00284.03,CONFIRMED,6.178165,168.860700,3.309800,109.000000,0.000000,0.824000,6021275
K00284.04,CANDIDATE,110.286809,239.217140,4.231000,131.900000,0.091000,0.700000,6021275
K00285.01,CONFIRMED,13.748778,179.280400,6.168500,424.000000,0.000000,0.810000,6196457
K00285.02,CONFIRMED,26.724280,147.910300,8.694600,249.000000,0.000000,0.732300,6196457
K00285.03,CANDIDATE,49.358990,134.271600,11.370500,129.000000,0.000000,0.677000,6196457
K00286.01,FALSE POSITIVE,23.627228,173.650900,8.249600,151.000000,0.000000,0.030000,8258171
K00287.01,FALSE POSITIVE,14.170970,175.607190,3.671800,12899.000000,0.000000,0.029000,8703887
K00288.01,CANDIDATE,10.275394,177.270800,6.457100,219.000000,0.000000,0.742000,9592705
K00289.01,CANDIDATE,26.629420,191.995400,7.820200,491.000000,0.000000,0.000000,10386922
K00289.02,CANDIDATE,296.637100,403.672900,16.425600,2762.000000,0.000000,0.423000,10386922
K00290.01,FALSE POSITIVE,2.683400,171.424580,1.911300,349.000000,0.000000,0.018000,10488450
K00291.01,CONFIRMED,31.517890,185.152100,7.727800,359.000000,0.000000,0.724000,10933561
K00291.02,CONFIRMED,8.129858,134.105200,2.415300,152.000000,0.000000,0.952000,10933561
K00292.01,CONFIRMED,2.586627,171.842500,2.365300,227.000000,0.000000,0.806000,11075737
K00293.01,FALSE POSITIVE,4.639530,172.219800,3.291300,114.000000,0.000000,0.060000,11200415
K00294.01,CANDIDATE,34.435760,193.038400,6.008300,425.000000,0.000000,0.811000,11259686
K00295.01,CONFIRMED,5.317435,171.876300,3.133500,298.000000,0.000000,0.886000,11547513
K00295.02,CONFIRMED,10.105745,135.508800,2.438600,112.000000,0.000000,0.963000,11547513
K00296.01,CANDIDATE,28.862310,178.484400,5.361000,425.000000,0.000000,0.720000,11802615
K00297.01,CANDIDATE,5.651838,172.275900,3.046600,133.000000,0.000000,0.815000,11905011
K00298.01,CANDIDATE,19.963590,178.305300,3.243500,244.000000,0.000000,0.070000,12785320
K00298.02,CANDIDATE,57.384250,170.723300,4.589900,239.000000,0.000000,0.120000,12785320
K00299.01,CONFIRMED,1.541683,170.541950,1.937800,297.000000,0.000000,0.587000,2692377
K00300.01,FALSE POSITIVE,2.976014,171.660000,4.027500,119.000000,0.000000,0.019000,3438975
K00301.01,CONFIRMED,6.002551,171.713400,3.941300,193.000000,0.000000,0.538000,3642289
K00301.02,CONFIRMED,11.448830,141.374200,5.159200,88.000000,0.000000,0.440000,3642289
K00302.01,CANDIDATE,24.854687,173.999000,9.078000,769.000000,0.000000,0.657800,3662838
K00302.02,FALSE POSITIVE,53.344180,170.074000,3.620000,153.000000,0.040000,0.000000,3662838
K00303.01,CANDIDATE,60.929200,173.365700,6.600500,750.000000,0.000000,0.789000,5966322
K00304.01,CANDIDATE,8.512050,174.908700,2.272200,590.000000,0.000000,0.852000,6029239
K00304.02,CANDIDATE,5.518350,136.563300,2.901500,36.000000,0.000000,0.550000,6029239
K00305.01,CONFIRMED,4.603561,171.840240,2.401900,439.000000,0.000000,0.580000,6063220
K00306.01,CANDIDATE,24.307983,178.362800,2.620900,681.000000,0.000000,0.480000,6071903
K00307.01,CANDIDATE,19.674230,176.269400,3.694000,213.000000,0.000000,0.850000,6289257
K00307.02,CANDIDATE,5.211058,131.536700,3.263000,99.000000,0.000000,0.660000,6289257
K00308.01,CANDIDATE,35.597430,187.523800,6.021100,659.000000,0.000000,0.410000,6291837
K00309.01,FALSE POSITIVE,1.633121,170.190100,1.509100,53.000000,0.000000,0.130000,7024222
K00311.01,FALSE POSITIVE,66.153450,175.657000,6.072700,2968.000000,0.000000,1.070000,7024511
K00312.01,CONFIRMED,11.578940,175.585700,2.859900,217.000000,0.000000,0.710000,7050989
K00312.02,CONFIRMED,16.399220,131.968300,3.642800,213.000000,0.000000,0.590000,7050989
K00313.01,CONFIRMED,18.735721,177.635600,3.096100,560.000000,0.000000,0.740000,7419318
K00313.02,CONFIRMED,8.436404,179.886100,3.224100,357.000000,0.000000,0.330000,7419318
K00314.01,CONFIRMED,13.781052,177.852150,2.428900,761.000000,0.000000,0.800000,7603200
K00314.02,CONFIRMED,23.089447,171.004710,2.001200,619.000000,0.000000,0.927000,7603200
K00314.03,CONFIRMED,10.312020,133.552200,2.058600,124.000000,0.000000,0.810000,7603200
K00315.01,CANDIDATE,35.589440,188.988600,4.099400,954.000000,0.000000,0.710000,7700622
K00316.01,CONFIRMED,15.771019,184.906500,5.052400,508.000000,0.000000,0.000000,8008067
K00316.02,CONFIRMED,157.070200,481.264400,8.228200,507.000000,0.000000,0.669000,8008067
K00316.03,CANDIDATE,7.305685,131.780100,1.555700,218.000000,0.000000,0.932000,8008067
K00317.01,CANDIDATE,22.207920,206.362800,7.543600,463.000000,0.000000,0.757000,8121310
K00318.01,CANDIDATE,38.583360,174.839400,10.698600,1213.000000,0.000000,0.739600,8156120
K00319.01,CANDIDATE,46.151590,176.623500,6.226200,1793.000000,0.000000,0.910000,8684730
K00320.01,FALSE POSITIVE,4.791790,173.516200,2.248300,133.000000,0.000000,1.010000,8700558
K00321.01,CONFIRMED,2.426308,170.454270,2.646600,183.000000,0.000000,0.373000,8753657
K00321.02,CONFIRMED,4.623390,132.366000,2.983200,53.000000,0.000000,0.527000,8753657
K00322.01,FALSE POSITIVE,5.888840,173.581690,3.125700,16222.000000,0.000000,0.960000,8948424
K00323.01,CANDIDATE,5.835973,169.874920,2.077200,540.000000,0.000000,0.670000,9139084
K00324.01,FALSE POSITIVE,1.089078,171.230370,2.486700,158.000000,0.000000,0.170000,9641041
K00325.01,FALSE POSITIVE,7.863362,171.001700,3.310500,484.000000,0.000000,0.979000,9724984
K00326.01,CANDIDATE,8.973505,171.031100,3.072100,804.000000,0.000000,0.560000,9880467
K00326.02,CANDIDATE,108.527700,151.242000,7.213300,559.000000,0.000000,0.520000,9880467
K00327.01,CONFIRMED,3.254282,172.661500,2.991100,158.000000,0.000000,0.556000,9881662
K00327.02,CONFIRMED,91.352500,189.600500,8.355100,185.000000,0.000000,0.645000,9881662
K00328.01,FALSE POSITIVE,2.250826,170.321220,1.115000,532.000000,0.000000,0.620000,9895004
K00329.01,FALSE POSITIVE,8.589620,174.961700,5.983200,261.000000,0.000000,0.027000,10031885
K00330.01,CANDIDATE,7.974157,174.527600,5.495000,300.000000,0.000000,0.796300,11361646
K00330.02,CANDIDATE,1.888971,132.100100,3.189900,49.000000,0.000000,0.834000,11361646
K00331.01,CANDIDATE,18.684210,170.828700,7.241600,400.000000,0.000000,0.878000,10285631
K00332.01,CANDIDATE,5.458510,172.087700,3.974900,243.000000,0.000000,0.020000,10290666
K00332.02,CANDIDATE,6.866783,135.355510,4.424000,46.090000,0.035000,0.460000,10290666
K00333.01,CANDIDATE,13.285388,169.860200,6.257600,393.000000,0.000000,0.731000,10337258
K00334.01,FALSE POSITIVE,8.487855,176.932100,2.998400,271.000000,0.000000,0.030000,10383687
K00335.01,FALSE POSITIVE,46.566780,196.309600,7.463000,796.000000,0.000000,0.684000,10470206
K00336.01,FALSE POSITIVE,19.514770,132.604700,3.685800,191.000000,0.000000,0.030000,10518725
K00337.01,CANDIDATE,19.783020,177.722100,5.608900,370.000000,0.000000,0.746000,10545066
K00337.02,CANDIDATE,154.603098,250.517900,11.420000,292.500000,2.190000,0.956200,10545066
K00338.01,CONFIRMED,7.010617,174.574700,3.081900,340.000000,0.000000,0.670000,10552611
K00338.02,CONFIRMED,3.107528,132.639700,2.108100,66.000000,0.000000,0.740000,10552611
K00339.01,CANDIDATE,1.980362,170.138100,2.529900,282.000000,0.000000,0.766000,10587105
K00339.02,CANDIDATE,12.834040,138.333100,3.268100,271.000000,0.000000,0.902000,10587105
K00339.03,FALSE POSITIVE,35.862860,135.946400,6.992800,251.000000,0.000000,0.717000,10587105
K00340.01,CANDIDATE,23.673188,160.627160,14.638800,22335.000000,0.000000,0.381000,10616571
K00341.01,CONFIRMED,7.170732,176.663700,3.048200,850.000000,0.000000,0.740000,10878263
K00341.02,CONFIRMED,4.699640,177.614200,2.625800,267.000000,0.000000,0.730000,10878263
K00343.01,CONFIRMED,4.761697,170.335570,3.379000,498.000000,0.000000,0.637000,10982872
K00343.02,CONFIRMED,2.024135,170.496570,2.534100,238.000000,0.000000,0.638000,10982872
K00343.03,CONFIRMED,41.809250,148.698500,7.462700,178.000000,0.000000,0.537000,10982872
K00344.01,CANDIDATE,39.309240,171.335500,5.799900,1123.000000,0.000000,0.360000,11015108
K00345.01,CANDIDATE,29.885710,173.189060,4.581900,1285.000000,0.000000,0.710000,11074541
K00346.01,CANDIDATE,12.924909,170.784700,2.593700,960.000000,0.000000,0.500000,11100383
K00347.01,FALSE POSITIVE,2.671943,169.853080,1.812100,16204.000000,0.000000,1.260000,11189127
K00348.01,CANDIDATE,28.511096,187.363900,4.442900,1835.000000,0.000000,0.650000,11194032
K00349.01,CANDIDATE,14.386786,170.455100,2.158300,569.000000,0.000000,0.470000,11394027
K00350.01,CANDIDATE,12.991603,177.220600,2.491500,380.000000,0.000000,0.840000,11395587
K00351.01,CONFIRMED,331.643000,140.477230,14.540300,8277.000000,0.000000,0.326000,11442793
K00351.02,CONFIRMED,210.596590,147.085600,12.229300,4073.000000,0.000000,0.313000,11442793
K00351.03,CONFIRMED,59.737160,158.958000,8.119800,567.000000,0.000000,0.010000,11442793
K00351.04,CONFIRMED,91.940690,134.296200,8.967600,432.000000,0.000000,0.290000,11442793
K00351.05,CONFIRMED,8.719890,139.515300,3.966900,148.000000,0.000000,0.360000,11442793
K00351.06,CONFIRMED,7.008233,137.671700,3.706400,104.000000,0.000000,0.340000,11442793
K00352.01,CONFIRMED,27.082160,191.807300,4.614500,445.000000,0.000000,0.170000,11521793
K00352.02,CONFIRMED,16.007540,142.636700,1.258100,259.000000,0.000000,0.965000,11521793
K00353.01,CANDIDATE,152.104520,176.529700,7.348600,3664.000000,0.000000,0.882000,11566064
K00353.02,CANDIDATE,30.652680,135.045600,4.963500,263.000000,0.000000,0.751000,11566064
K00353.03,CANDIDATE,11.161955,133.544440,4.623000,90.000000,0.139000,0.829000,11566064
K00354.01,CANDIDATE,15.959946,171.520000,4.350000,481.000000,0.000000,0.520000,11568987
K00354.02,CANDIDATE,7.378776,135.819600,3.302500,128.000000,0.000000,0.520000,11568987
K00355.01,CANDIDATE,4.903349,172.897700,2.872100,322.000000,0.000000,0.720000,11621223
K00356.01,CANDIDATE,1.827081,170.525120,2.027400,1172.000000,0.000000,0.630000,11624249
K00358.01,FALSE POSITIVE,22.845241,172.801930,5.090300,47723.000000,0.000000,0.605000,12017140
K00359.01,FALSE POSITIVE,5.937192,171.576000,3.851200,415.000000,0.000000,0.029000,12106929
K00360.01,FALSE POSITIVE,5.941740,171.579000,3.990500,36.000000,0.000000,0.620000,12107021
K00361.01,CANDIDATE,3.247583,171.273700,2.571600,194.000000,0.000000,0.780000,12404954
K00362.01,FALSE POSITIVE,14.022452,177.594552,8.050300,20256.000000,0.000000,0.000000,1571511
K00363.01,FALSE POSITIVE,2.442943,171.096940,2.981900,967.000000,0.000000,0.031000,2438070
K00364.01,CANDIDATE,173.928500,223.755000,2.642500,48.000000,0.000000,0.350000,7296438
K00365.01,CANDIDATE,81.737470,211.678700,6.775500,650.000000,0.000000,0.570000,11623629
K00365.02,FALSE POSITIVE,117.760299,175.564720,3.393000,70.210000,0.036000,0.520000,11623629
K00366.01,CANDIDATE,75.112019,207.713870,4.952800,3786.000000,0.000000,0.849000,3545478
K00367.01,CANDIDATE,31.578680,177.205280,2.122300,2152.000000,0.000000,0.140000,4815520
K00368.01,CANDIDATE,110.321605,197.364480,13.320000,7287.000000,0.000000,0.722400,6603043
K00369.01,CONFIRMED,5.885221,174.425900,1.894800,124.000000,0.000000,0.700000,7175184
K00369.02,CONFIRMED,10.104648,135.557200,2.397800,115.000000,0.000000,0.660000,7175184
K00370.01,CONFIRMED,42.882550,203.646700,9.898300,406.000000,0.000000,0.742000,8494142
K00370.02,CONFIRMED,22.950360,151.532000,4.768300,123.000000,0.000000,0.923000,8494142
K00371.01,CANDIDATE,498.392800,244.080300,6.790700,1604.000000,0.000000,1.260000,5652983
K00372.01,CANDIDATE,125.630640,253.339580,9.043200,7787.000000,0.000000,0.000000,6471021
K00373.01,CANDIDATE,135.189800,190.929300,8.926100,651.000000,0.000000,0.760000,7364176
K00374.01,CANDIDATE,172.690900,236.950700,11.203500,643.000000,0.000000,0.060000,8686097
K00375.01,CANDIDATE,600.000000,239.223820,5.946000,4958.000000,0.000000,0.022700,12356617
K00376.01,FALSE POSITIVE,44.146094,211.531310,3.910300,3659.000000,0.000000,1.060000,12643589
K00376.02,FALSE POSITIVE,1.411638,178.260240,1.273300,510.000000,0.000000,0.927000,12643589
K00377.01,CONFIRMED,19.273938,182.487330,4.160100,6727.000000,0.000000,0.350000,3323887
K00377.02,CONFIRMED,38.907202,175.412240,4.533600,6034.000000,0.000000,0.621000,3323887
K00377.03,CONFIRMED,1.592972,182.084600,1.815900,278.000000,0.000000,0.020000,3323887
K00378.01,FALSE POSITIVE,4.944022,173.747250,3.060700,910.000000,0.000000,0.029000,2449074
K00379.01,FALSE POSITIVE,6.717274,170.996000,2.426100,290.000000,0.000000,0.220000,2446113
K00379.02,CANDIDATE,23.135710,152.182300,3.140400,137.000000,0.000000,0.550000,2446113
K00380.01,FALSE POSITIVE,8.097044,170.811460,4.600200,1019.000000,0.000000,0.027000,2452450
K00381.01,FALSE POSITIVE,6.337613,170.189070,1.610600,1805.000000,0.000000,0.970000,3230578
K00382.01,FALSE POSITIVE,3.900156,172.369740,2.682700,759.000000,0.000000,0.030000,3231137
K00383.01,FALSE POSITIVE,34.107900,183.569000,4.098600,29.000000,0.000000,0.900000,3342463
K00384.01,CANDIDATE,5.080060,174.428700,5.269400,230.000000,0.000000,0.427000,3353050
K00385.01,CANDIDATE,13.144940,174.845800,4.176700,288.000000,0.000000,0.946000,3446746
K00386.01,CONFIRMED,31.158570,173.904600,5.201400,946.000000,0.000000,0.023000,3656121
K00386.02,CONFIRMED,76.732400,200.674600,5.893600,719.000000,0.000000,0.555000,3656121
K00387.01,CANDIDATE,13.899645,182.863250,3.528500,1135.000000,0.000000,0.700000,3733628
K00388.01,CANDIDATE,6.149362,169.563800,5.526800,356.000000,0.000000,0.388000,3831053
K00389.01,FALSE POSITIVE,3.741236,171.705900,2.519900,375.000000,0.000000,0.030000,3847708
